assignment_id,worker_id,task_id,supervisor_id,skill,priority,status
A5313,W1429,T7176,S164,Python,Critical,Pending
A5314,W1149,T7132,S105,UI/UX,High,Completed
A5315,W1220,T9562,S135,Project Management,Medium,Pending
A5316,W1722,T2035,S164,Java,Critical,In Progress
A5317,W1965,T1327,S136,Java,Critical,On Hold
A5318,W1727,T1626,S177,DevOps,High,In Progress
A5319,W1556,T5551,S158,DevOps,Critical,On Hold
A5320,W1975,T8399,S105,Java,High,Completed
A5321,W1587,T6,S193,Cybersecurity,High,In Progress
A5322,W1265,T3613,S158,DevOps,Critical,In Progress
A5323,W1592,T7505,S136,Cybersecurity,Medium,Pending
A5324,W1656,T8973,S150,Java,Low,Completed
A5325,W1255,T1377,S152,UI/UX,Low,On Hold
A5326,W1050,T5879,S141,Cybersecurity,Critical,On Hold
A5327,W1236,T2631,S109,Java,High,Completed
A5328,W1599,T6072,S110,Cybersecurity,High,In Progress
A5329,W1486,T8093,S166,Project Management,Medium,On Hold
A5330,W1754,T1511,S131,UI/UX,Low,On Hold
A5331,W1430,T9765,S152,UI/UX,Medium,In Progress
A5332,W1061,T5350,S121,DevOps,Low,Pending
A5333,W1571,T6183,S136,Data Analysis,Medium,In Progress
A5334,W1864,T2190,S102,Data Analysis,Medium,Completed
A5335,W1892,T503,S142,Java,Medium,On Hold
A5336,W1014,T5487,S163,C++,Low,In Progress
A5337,W1211,T6837,S183,DevOps,Low,On Hold
A5338,W1278,T2041,S121,UI/UX,Critical,Completed
A5339,W1829,T2306,S156,Java,High,Completed
A5340,W1847,T7017,S152,Data Analysis,High,Completed
A5341,W1605,T2227,S125,UI/UX,High,In Progress
A5342,W1650,T5736,S116,DevOps,Medium,In Progress
A5343,W1998,T2395,S122,C++,High,In Progress
A5344,W1196,T3865,S117,Cybersecurity,High,Completed
A5345,W1015,T4541,S178,UI/UX,Medium,Pending
A5346,W1236,T3438,S194,C++,Medium,On Hold
A5347,W1327,T3802,S151,Python,Low,In Progress
A5348,W1333,T584,S144,Python,Medium,On Hold
A5349,W1430,T429,S115,Python,Medium,On Hold
A5350,W1782,T4558,S120,Project Management,Medium,Completed
A5351,W1581,T8539,S118,Python,Medium,On Hold
A5352,W1898,T8979,S132,Java,Medium,On Hold
A5353,W1768,T910,S108,Python,Critical,Completed
A5354,W1568,T1012,S156,Project Management,Medium,On Hold
A5355,W1603,T222,S161,Project Management,High,Pending
A5356,W1663,T6518,S101,DevOps,High,On Hold
A5357,W1292,T8176,S163,Cybersecurity,Low,In Progress
A5358,W1478,T5870,S119,UI/UX,High,In Progress
A5359,W1874,T3336,S114,Python,Medium,On Hold
A5360,W1161,T7208,S136,Cybersecurity,Low,In Progress
A5361,W1906,T279,S172,Cybersecurity,Medium,In Progress
A5362,W1334,T7318,S127,Python,Medium,On Hold
A5363,W1489,T9900,S152,Data Analysis,High,In Progress
A5364,W1324,T1018,S163,Python,Critical,On Hold
A5365,W1109,T6779,S121,UI/UX,Critical,Pending
A5366,W1205,T1040,S138,Project Management,High,On Hold
A5367,W1364,T5051,S121,DevOps,Low,On Hold
A5368,W1342,T5124,S126,Data Analysis,High,Pending
A5369,W1679,T440,S178,Python,Low,In Progress
A5370,W1413,T705,S181,C++,Medium,On Hold
A5371,W1974,T1046,S168,Python,High,Completed
A5372,W1331,T2699,S150,C++,High,Completed
A5373,W1099,T9179,S109,C++,Critical,Pending
A5374,W1461,T9917,S143,DevOps,High,Completed
A5375,W1589,T2091,S182,Cybersecurity,Critical,Pending
A5376,W1787,T965,S164,Data Analysis,Low,Completed
A5377,W1387,T5425,S173,C++,Critical,In Progress
A5378,W1144,T3575,S137,Java,Low,Completed
A5379,W1760,T3025,S120,C++,High,On Hold
A5380,W1999,T7388,S148,UI/UX,Critical,Pending
A5381,W1806,T7486,S183,Cybersecurity,High,Completed
A5382,W1261,T8157,S140,UI/UX,Critical,In Progress
A5383,W1959,T2942,S181,UI/UX,Medium,Pending
A5384,W1635,T3874,S181,Java,Medium,Pending
A5385,W1638,T9266,S191,UI/UX,Critical,Completed
A5386,W1223,T3047,S130,DevOps,Low,In Progress
A5387,W1741,T7556,S173,DevOps,Medium,Completed
A5388,W1523,T2561,S172,Cybersecurity,Low,On Hold
A5389,W1607,T1002,S197,UI/UX,Critical,Pending
A5390,W1017,T9551,S127,Data Analysis,Low,Completed
A5391,W1166,T2220,S147,Project Management,Critical,Completed
A5392,W1312,T2997,S148,Project Management,Medium,In Progress
A5393,W1990,T4975,S194,DevOps,Medium,In Progress
A5394,W1388,T2677,S106,Cybersecurity,High,On Hold
A5395,W1135,T4845,S194,Project Management,High,In Progress
A5396,W1042,T7407,S102,Java,Critical,Completed
A5397,W1542,T1592,S113,C++,High,Completed
A5398,W1039,T4037,S129,Cybersecurity,High,Pending
A5399,W1971,T8540,S111,Cybersecurity,Low,On Hold
A5400,W1442,T4012,S123,DevOps,High,In Progress
A5401,W1486,T8034,S173,Data Analysis,Medium,In Progress
A5402,W1689,T8649,S124,C++,Medium,Completed
A5403,W1459,T328,S151,Java,Critical,Completed
A5404,W1964,T7881,S126,Data Analysis,Low,Completed
A5405,W1128,T5920,S157,Project Management,High,On Hold
A5406,W1191,T8631,S125,Data Analysis,Critical,On Hold
A5407,W1825,T8772,S174,Data Analysis,Critical,Completed
A5408,W1609,T7338,S187,Data Analysis,Low,In Progress
A5409,W1711,T3990,S193,UI/UX,Critical,Pending
A5410,W1411,T1770,S124,C++,Medium,In Progress
A5411,W1015,T8498,S173,Data Analysis,High,Pending
A5412,W1262,T6564,S174,Cybersecurity,Low,On Hold
A5413,W1079,T1245,S161,Cybersecurity,Low,On Hold
A5414,W1525,T6974,S199,C++,Medium,Completed
A5415,W1716,T2921,S136,UI/UX,Critical,Completed
A5416,W1734,T4723,S193,Python,Critical,In Progress
A5417,W1280,T7054,S177,Cybersecurity,Critical,On Hold
A5418,W1643,T5413,S128,Data Analysis,Critical,On Hold
A5419,W1935,T96,S112,UI/UX,High,On Hold
A5420,W1856,T7872,S191,DevOps,High,Completed
A5421,W1639,T8715,S137,Java,Low,Pending
A5422,W1106,T5912,S137,UI/UX,Low,Pending
A5423,W1217,T5255,S104,C++,Low,In Progress
A5424,W1562,T4309,S172,Java,High,Completed
A5425,W1083,T5477,S184,UI/UX,Critical,Pending
A5426,W1697,T3707,S178,Data Analysis,Critical,Completed
A5427,W1925,T5796,S150,Python,High,In Progress
A5428,W1695,T7558,S110,C++,Medium,In Progress
A5429,W1923,T1184,S157,Java,High,In Progress
A5430,W1096,T4731,S105,UI/UX,Medium,On Hold
A5431,W1337,T5291,S135,UI/UX,High,On Hold
A5432,W1658,T4928,S164,Java,Medium,In Progress
A5433,W1412,T7695,S184,Project Management,Low,Pending
A5434,W1091,T4366,S190,Cybersecurity,High,In Progress
A5435,W1566,T2247,S107,Data Analysis,High,Completed
A5436,W1153,T9048,S184,C++,High,On Hold
A5437,W1648,T3520,S160,Java,High,On Hold
A5438,W1405,T9109,S178,Project Management,Low,In Progress
A5439,W1556,T3608,S138,Cybersecurity,Medium,In Progress
A5440,W1842,T683,S194,DevOps,Medium,In Progress
A5441,W1959,T5912,S164,Python,Low,Completed
A5442,W1843,T3806,S164,Cybersecurity,Critical,Completed
A5443,W1868,T518,S141,C++,Low,Completed
A5444,W1302,T1127,S107,Python,Medium,On Hold
A5445,W1368,T2344,S177,Java,Critical,On Hold
A5446,W1346,T5715,S141,Cybersecurity,High,Pending
A5447,W1133,T4567,S104,Project Management,High,In Progress
A5448,W1927,T9500,S120,Cybersecurity,Low,Completed
A5449,W1247,T5907,S157,Python,Low,On Hold
A5450,W1030,T4704,S165,Project Management,Medium,On Hold
A5451,W1818,T3426,S175,UI/UX,Critical,Completed
A5452,W1971,T6090,S138,Data Analysis,High,Pending
A5453,W1467,T7427,S147,Java,High,In Progress
A5454,W1482,T8183,S193,Data Analysis,Low,On Hold
A5455,W1504,T9450,S113,Java,Medium,Pending
A5456,W1146,T3699,S156,C++,Critical,Pending
A5457,W1516,T4010,S157,DevOps,Low,In Progress
A5458,W1633,T698,S174,Java,Low,On Hold
A5459,W1915,T9695,S188,C++,High,Completed
A5460,W1509,T3973,S164,C++,Critical,Pending
A5461,W1583,T5747,S175,UI/UX,Low,Pending
A5462,W1706,T6103,S143,Project Management,Medium,On Hold
A5463,W1919,T4683,S195,DevOps,Medium,Completed
A5464,W1981,T318,S166,Data Analysis,Medium,On Hold
A5465,W1119,T6005,S113,Data Analysis,Medium,Pending
A5466,W1222,T3981,S159,Project Management,Low,In Progress
A5467,W1282,T506,S107,Project Management,Medium,On Hold
A5468,W1476,T5494,S141,DevOps,Critical,Completed
A5469,W1316,T5982,S177,DevOps,Medium,In Progress
A5470,W1554,T3046,S161,C++,Critical,On Hold
A5471,W1896,T6909,S164,Cybersecurity,Low,On Hold
A5472,W1564,T5288,S107,Data Analysis,High,On Hold
A5473,W1530,T8270,S144,C++,High,In Progress
A5474,W1781,T4938,S192,Project Management,High,In Progress
A5475,W1697,T8062,S127,Python,Critical,On Hold
A5476,W1495,T3850,S170,Project Management,Medium,On Hold
A5477,W1900,T2568,S174,DevOps,Critical,On Hold
A5478,W1680,T3442,S146,UI/UX,Medium,Completed
A5479,W1669,T9273,S121,Cybersecurity,Medium,Pending
A5480,W1047,T3339,S181,UI/UX,Critical,Completed
A5481,W1406,T9431,S107,Cybersecurity,Medium,In Progress
A5482,W1991,T8498,S171,Data Analysis,Low,Completed
A5483,W1530,T125,S150,Java,High,In Progress
A5484,W1500,T1189,S136,Java,Low,On Hold
A5485,W1017,T4231,S105,Project Management,Critical,On Hold
A5486,W1976,T7621,S173,Java,Critical,Pending
A5487,W1657,T1299,S124,Data Analysis,Critical,Completed
A5488,W1593,T1142,S155,C++,Critical,In Progress
A5489,W1064,T9945,S146,Python,High,On Hold
A5490,W1001,T5645,S131,Python,Medium,In Progress
A5491,W1197,T3198,S170,Project Management,High,Completed
A5492,W1236,T6475,S101,Data Analysis,High,In Progress
A5493,W1573,T9641,S177,Cybersecurity,High,On Hold
A5494,W1066,T4118,S112,Data Analysis,Low,In Progress
A5495,W1741,T4233,S165,UI/UX,Low,In Progress
A5496,W1067,T6362,S189,Cybersecurity,Low,On Hold
A5497,W1341,T5000,S192,UI/UX,Low,In Progress
A5498,W1286,T2684,S143,DevOps,Medium,In Progress
A5499,W1505,T8000,S127,Java,Critical,Completed
A5500,W1201,T9675,S179,Project Management,Critical,On Hold
A5501,W1621,T6582,S149,Project Management,Low,On Hold
A5502,W1846,T5867,S113,C++,Critical,In Progress
A5503,W1910,T8061,S172,Cybersecurity,High,In Progress
A5504,W1389,T6985,S159,Java,Critical,In Progress
A5505,W1578,T9962,S121,C++,Low,In Progress
A5506,W1668,T4539,S164,Python,Critical,In Progress
A5507,W1997,T7624,S173,C++,Medium,In Progress
A5508,W1300,T9206,S139,Java,Medium,Pending
A5509,W1868,T4555,S108,C++,High,On Hold
A5510,W1131,T5575,S199,Java,Medium,Pending
A5511,W1857,T6571,S157,Data Analysis,Low,On Hold
A5512,W1792,T5806,S197,UI/UX,Low,Pending
A5513,W1616,T9487,S166,Python,Low,Completed
A5514,W1780,T6833,S110,Python,High,In Progress
A5515,W1904,T4780,S158,Data Analysis,High,Pending
A5516,W1631,T7391,S108,Java,Medium,On Hold
A5517,W1902,T7958,S101,Data Analysis,High,On Hold
A5518,W1857,T7525,S178,DevOps,High,On Hold
A5519,W1504,T1665,S125,Cybersecurity,Critical,On Hold
A5520,W1525,T2883,S125,Python,Medium,In Progress
A5521,W1037,T7906,S132,Data Analysis,Critical,Pending
A5522,W1741,T6094,S126,C++,Medium,In Progress
A5523,W1456,T60,S126,Cybersecurity,Critical,In Progress
A5524,W1365,T7489,S111,UI/UX,Low,In Progress
A5525,W1407,T5903,S106,Project Management,Medium,Completed
A5526,W1498,T575,S179,UI/UX,High,Pending
A5527,W1962,T8274,S194,UI/UX,High,Completed
A5528,W1913,T8752,S126,Project Management,Low,Completed
A5529,W1667,T3649,S153,C++,Critical,In Progress
A5530,W1269,T9070,S186,Python,Low,In Progress
A5531,W1950,T6061,S196,Data Analysis,High,Pending
A5532,W1671,T4074,S172,Cybersecurity,Critical,Pending
A5533,W1786,T4409,S163,DevOps,Critical,Pending
A5534,W1232,T1293,S151,Project Management,Critical,Completed
A5535,W1913,T5206,S115,Java,Low,On Hold
A5536,W1568,T325,S176,UI/UX,Medium,Pending
A5537,W1834,T6055,S181,Java,Critical,Completed
A5538,W1223,T1594,S111,Java,High,In Progress
A5539,W1500,T6029,S130,Java,Low,In Progress
A5540,W1462,T463,S141,DevOps,Medium,Completed
A5541,W1466,T5390,S144,Data Analysis,High,Pending
A5542,W1665,T7916,S146,Data Analysis,Medium,Completed
A5543,W1547,T3108,S149,Java,Low,On Hold
A5544,W1966,T7792,S106,C++,High,In Progress
A5545,W1081,T1285,S104,Python,Low,In Progress
A5546,W1282,T3826,S140,DevOps,High,Completed
A5547,W1115,T1724,S105,Data Analysis,Low,On Hold
A5548,W1719,T4,S132,Project Management,Medium,On Hold
A5549,W1466,T7936,S118,Project Management,Critical,On Hold
A5550,W1056,T7686,S198,UI/UX,Low,On Hold
A5551,W1520,T5646,S173,Python,Critical,Completed
A5552,W1636,T4948,S127,Data Analysis,High,Pending
A5553,W1997,T7693,S121,UI/UX,Medium,Completed
A5554,W1987,T6775,S110,UI/UX,Medium,In Progress
A5555,W1888,T1939,S125,UI/UX,Medium,Pending
A5556,W1794,T8444,S199,Java,Medium,Pending
A5557,W1362,T4218,S128,DevOps,Critical,On Hold
A5558,W1224,T9400,S178,Java,Medium,On Hold
A5559,W1373,T1873,S129,Cybersecurity,Low,On Hold
A5560,W1257,T9168,S112,DevOps,Critical,Pending
A5561,W1271,T7469,S172,DevOps,High,In Progress
A5562,W1193,T6752,S153,Cybersecurity,Critical,On Hold
A5563,W1657,T272,S120,Project Management,Medium,Pending
A5564,W1731,T1492,S128,Project Management,Critical,Completed
A5565,W1831,T8086,S122,Data Analysis,Low,Completed
A5566,W1475,T7274,S160,C++,Medium,Completed
A5567,W1524,T2612,S145,Python,Medium,In Progress
A5568,W1990,T1964,S175,DevOps,Critical,On Hold
A5569,W1489,T2315,S137,UI/UX,Low,On Hold
A5570,W1644,T4306,S163,Python,Critical,On Hold
A5571,W1550,T4561,S153,Data Analysis,Critical,Pending
A5572,W1004,T3242,S168,Java,Low,Pending
A5573,W1144,T5736,S197,DevOps,High,On Hold
A5574,W1382,T7102,S184,Python,Low,Pending
A5575,W1508,T8947,S139,Data Analysis,Critical,On Hold
A5576,W1485,T7775,S129,Data Analysis,Medium,On Hold
A5577,W1956,T1610,S132,DevOps,Medium,Completed
A5578,W1029,T3925,S184,Java,Medium,Pending
A5579,W1899,T4468,S170,UI/UX,Low,Pending
A5580,W1705,T2148,S137,UI/UX,Critical,On Hold
A5581,W1935,T9760,S121,DevOps,Low,Pending
A5582,W1763,T4394,S129,Data Analysis,Low,On Hold
A5583,W1125,T650,S158,Java,Critical,Pending
A5584,W1598,T4151,S127,Project Management,Low,Pending
A5585,W1031,T267,S122,Data Analysis,High,Pending
A5586,W1322,T6677,S188,UI/UX,Critical,Completed
A5587,W1384,T4118,S100,Java,Medium,Completed
A5588,W1143,T40,S155,C++,High,In Progress
A5589,W1042,T6152,S179,C++,Medium,Completed
A5590,W1044,T9607,S135,C++,Medium,Completed
A5591,W1102,T2777,S129,Java,Medium,On Hold
A5592,W1680,T3249,S174,UI/UX,Low,Completed
A5593,W1989,T484,S177,Java,Low,On Hold
A5594,W1982,T7227,S104,Cybersecurity,High,In Progress
A5595,W1305,T9655,S192,Cybersecurity,High,On Hold
A5596,W1265,T8509,S113,Python,Low,Pending
A5597,W1617,T5223,S178,Data Analysis,High,Pending
A5598,W1420,T7682,S170,Cybersecurity,Low,On Hold
A5599,W1311,T1957,S136,UI/UX,Critical,On Hold
A5600,W1414,T9385,S147,Data Analysis,High,Pending
A5601,W1282,T688,S154,Data Analysis,High,Completed
A5602,W1804,T6978,S178,DevOps,Critical,On Hold
A5603,W1818,T3387,S123,Data Analysis,High,On Hold
A5604,W1954,T4529,S179,Python,Critical,In Progress
A5605,W1172,T8288,S139,DevOps,Medium,On Hold
A5606,W1434,T1001,S156,Cybersecurity,Medium,On Hold
A5607,W1075,T1441,S150,Python,Medium,On Hold
A5608,W1353,T563,S119,Cybersecurity,High,In Progress
A5609,W1021,T2087,S168,Data Analysis,Critical,Completed
A5610,W1293,T8488,S162,UI/UX,Medium,Completed
A5611,W1929,T8023,S114,Data Analysis,Low,Pending
A5612,W1648,T8905,S136,UI/UX,Low,On Hold
A5613,W1064,T1802,S190,C++,Critical,Completed
A5614,W1552,T300,S188,Cybersecurity,Low,In Progress
A5615,W1792,T9688,S177,UI/UX,Critical,On Hold
A5616,W1960,T1321,S193,C++,Critical,Completed
A5617,W1792,T4226,S107,C++,Critical,Completed
A5618,W1273,T3003,S165,DevOps,Medium,In Progress
A5619,W1107,T6782,S173,DevOps,Medium,Pending
A5620,W1215,T1381,S149,Cybersecurity,Critical,Pending
A5621,W1425,T4001,S130,DevOps,High,On Hold
A5622,W1337,T8653,S185,Cybersecurity,Medium,Pending
A5623,W1603,T8361,S120,Cybersecurity,Medium,Completed
A5624,W1998,T9162,S191,Data Analysis,High,Pending
A5625,W1226,T2136,S108,C++,Medium,Completed
A5626,W1131,T667,S132,DevOps,High,In Progress
A5627,W1713,T5550,S146,UI/UX,Critical,On Hold
A5628,W1753,T5041,S171,Data Analysis,Low,Completed
A5629,W1485,T1249,S191,DevOps,High,On Hold
A5630,W1369,T7327,S123,Python,Critical,Completed
A5631,W1783,T2743,S106,Java,Medium,Pending
A5632,W1097,T8337,S123,Project Management,High,In Progress
A5633,W1123,T6187,S152,DevOps,Medium,In Progress
A5634,W1944,T2673,S126,DevOps,Low,Completed
A5635,W1243,T4616,S126,Data Analysis,Medium,Completed
A5636,W1308,T703,S172,Project Management,High,On Hold
A5637,W1644,T4789,S198,Java,Low,On Hold
A5638,W1684,T913,S193,Python,Critical,On Hold
A5639,W1814,T7111,S114,Java,Low,Completed
A5640,W1956,T6324,S152,DevOps,Low,In Progress
A5641,W1125,T9917,S146,Project Management,High,On Hold
A5642,W1075,T7263,S103,UI/UX,Medium,On Hold
A5643,W1982,T7739,S118,Data Analysis,Medium,Completed
A5644,W1708,T8640,S110,Cybersecurity,High,Pending
A5645,W1376,T2622,S173,UI/UX,Medium,Pending
A5646,W1856,T4211,S189,Java,Medium,Completed
A5647,W1647,T4418,S135,Project Management,Medium,Completed
A5648,W1517,T8890,S111,DevOps,Low,Completed
A5649,W1718,T4834,S165,Python,Medium,On Hold
A5650,W1489,T9832,S156,Data Analysis,Critical,Completed
A5651,W1155,T6136,S120,Python,Critical,In Progress
A5652,W1210,T3539,S144,UI/UX,High,On Hold
A5653,W1843,T3378,S178,Java,Medium,Pending
A5654,W1679,T3400,S111,Project Management,Critical,On Hold
A5655,W1394,T1588,S116,Java,Low,Completed
A5656,W1473,T1967,S137,DevOps,Critical,On Hold
A5657,W1330,T2527,S114,Python,High,In Progress
A5658,W1308,T5475,S143,Cybersecurity,Low,Completed
A5659,W1270,T1227,S189,Data Analysis,Low,On Hold
A5660,W1836,T4476,S178,Data Analysis,Critical,In Progress
A5661,W1258,T8074,S110,Cybersecurity,Low,Completed
A5662,W1891,T9099,S162,UI/UX,High,On Hold
A5663,W1249,T8854,S193,Java,Critical,On Hold
A5664,W1423,T3661,S136,Data Analysis,Low,Completed
A5665,W1151,T1487,S192,DevOps,Critical,In Progress
A5666,W1859,T5131,S154,Data Analysis,Critical,Pending
A5667,W1270,T1103,S165,Data Analysis,Medium,On Hold
A5668,W1072,T5848,S195,Python,Critical,In Progress
A5669,W1539,T7890,S120,UI/UX,Critical,Pending
A5670,W1564,T1887,S130,Python,Medium,In Progress
A5671,W1052,T5331,S122,DevOps,Medium,Completed
A5672,W1250,T9983,S172,Java,Low,On Hold
A5673,W1068,T7894,S101,Cybersecurity,Critical,Pending
A5674,W1597,T2778,S184,Python,High,Completed
A5675,W1509,T2625,S152,Data Analysis,High,In Progress
A5676,W1911,T9988,S152,C++,Low,Completed
A5677,W1137,T6348,S193,C++,High,Pending
A5678,W1862,T4836,S116,Python,Critical,Pending
A5679,W1215,T7782,S161,Java,Critical,Completed
A5680,W1418,T7259,S126,Project Management,Medium,In Progress
A5681,W1035,T2108,S116,C++,Medium,In Progress
A5682,W1271,T314,S160,UI/UX,Low,In Progress
A5683,W1059,T8887,S171,C++,High,Completed
A5684,W1249,T9296,S197,Cybersecurity,Critical,Pending
A5685,W1272,T7001,S112,DevOps,High,Pending
A5686,W1735,T9739,S144,Project Management,Medium,In Progress
A5687,W1571,T409,S153,Project Management,Low,Completed
A5688,W1883,T6997,S154,Project Management,Low,On Hold
A5689,W1513,T6931,S193,C++,Low,On Hold
A5690,W1081,T9649,S106,Data Analysis,High,Completed
A5691,W1967,T3133,S183,Data Analysis,Medium,On Hold
A5692,W1347,T5514,S181,DevOps,Low,On Hold
A5693,W1798,T5466,S102,Data Analysis,High,On Hold
A5694,W1345,T9258,S157,Project Management,Medium,On Hold
A5695,W1186,T6688,S172,Python,Critical,On Hold
A5696,W1174,T2739,S197,C++,Medium,On Hold
A5697,W1332,T4187,S154,Project Management,Low,Pending
A5698,W1265,T2757,S187,Data Analysis,High,Pending
A5699,W1413,T7619,S195,Project Management,Critical,Completed
A5700,W1192,T7588,S136,C++,Low,In Progress
A5701,W1481,T3863,S155,UI/UX,High,In Progress
A5702,W1193,T8011,S112,UI/UX,Medium,Pending
A5703,W1235,T8468,S164,Cybersecurity,Low,In Progress
A5704,W1871,T8518,S124,Cybersecurity,Low,On Hold
A5705,W1318,T5974,S165,UI/UX,Critical,Pending
A5706,W1820,T3705,S155,Java,Medium,Pending
A5707,W1593,T6035,S101,DevOps,Critical,Completed
A5708,W1983,T6331,S176,DevOps,Medium,On Hold
A5709,W1422,T928,S156,Data Analysis,High,Pending
A5710,W1747,T3536,S195,Python,Medium,On Hold
A5711,W1334,T3347,S190,UI/UX,Low,Completed
A5712,W1868,T3233,S134,Java,Medium,Pending
A5713,W1632,T5410,S143,Python,Low,On Hold
A5714,W1636,T1719,S106,Python,Medium,In Progress
A5715,W1066,T1664,S122,UI/UX,Medium,In Progress
A5716,W1848,T7309,S109,UI/UX,Critical,On Hold
A5717,W1609,T2724,S124,C++,Critical,Pending
A5718,W1317,T5519,S123,C++,High,In Progress
A5719,W1117,T1989,S127,Project Management,Low,On Hold
A5720,W1673,T5712,S116,DevOps,Critical,Pending
A5721,W1407,T8906,S182,Cybersecurity,Low,In Progress
A5722,W1810,T8717,S171,Java,Critical,On Hold
A5723,W1762,T2161,S117,UI/UX,Low,Completed
A5724,W1440,T4767,S105,Cybersecurity,Medium,On Hold
